airline_code,airline_name,flight_number,origin_airport,origin_city,origin_country,origin_region,origin_latitude,origin_longitude,destination_airport,destination_city,destination_country,destination_region,destination_latitude,destination_longitude,distance_km,seats,aircraft_type,codeshare,stops,flight_date,flight_year,flight_month,flight_quarter
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B8080,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,CEK,Chelyabinsk,Russia,Other,55.305801,61.5033,770.51,182,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B9418,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,DME,Moscow,Russia,Other,55.40879821777344,37.90629959106445,715.65,212,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B3639,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,EGO,Belgorod,Russia,Other,50.643798828125,36.5900993347168,1008.25,203,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B9898,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,1216.84,200,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-11-01,2024,11,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2024-12-01,2024,12,4
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-01-01,2025,1,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-02-01,2025,2,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-03-01,2025,3,1
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-04-01,2025,4,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-05-01,2025,5,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-06-01,2025,6,2
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-07-01,2025,7,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-08-01,2025,8,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-09-01,2025,9,3
2B,Aerocondor,2B1140,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,SVX,Yekaterinburg,Russia,Other,56.743099212646,60.802700042725,723.52,169,CR2,0,0,2025-10-01,2025,10,4
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2023-10-20,2023,10,4
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2023-11-01,2023,11,4
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2023-12-01,2023,12,4
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-01-01,2024,1,1
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-02-01,2024,2,1
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-03-01,2024,3,1
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-04-01,2024,4,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-05-01,2024,5,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-06-01,2024,6,2
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-07-01,2024,7,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-08-01,2024,8,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-09-01,2024,9,3
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-10-01,2024,10,4
2B,Aerocondor,2B2417,LED,St. Petersburg,Russia,Other,59.80030059814453,30.262500762939453,KZN,Kazan,Russia,Other,55.606201171875,49.278701782227,1216.84,165,CR2,0,0,2024-11-01,2024,11,4
